Order_ID,Order_Date,Customer_ID,Customer_Name,Segment,Region,State,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-00198,2025-06-20,CUST-0069,Amelia Brown,Small Business,East,New York,Technology,Phones,Smartphone,3,0,1817.05,351.36
ORD-00915,2025-06-23,CUST-0120,James Martin,Home Office,West,California,Technology,Accessories,Wireless Keyboard,8,0.15,360.75,14.43
ORD-00125,2025-06-24,CUST-0065,Liam Garcia,Small Business,Central,Michigan,Office Supplies,Writing,Pen Set,7,0,138.67,40.55
ORD-00836,2025-06-24,CUST-0178,Emma Thomas,Consumer,West,Washington,Furniture,Bookcases,Office Bookcase,5,0.05,988.63,148.5
ORD-00257,2025-06-26,CUST-0183,Sophia Brown,Consumer,Central,Texas,Technology,Accessories,Wireless Mouse,4,0.05,134.71,33.4
ORD-00105,2025-06-27,CUST-0185,Isabella Clark,Consumer,South,North Carolina,Furniture,Bookcases,Office Bookcase,4,0.05,792.7,89.64
ORD-00979,2025-06-27,CUST-0126,Amelia Lewis,Small Business,East,Massachusetts,Office Supplies,Storage,File Storage Box,3,0,106.27,30.83
ORD-00197,2025-06-28,CUST-0074,Emma Martinez,Home Office,West,California,Technology,Laptops,Business Laptop,7,0,5262.87,990.56
ORD-00725,2025-06-29,CUST-0165,Noah Harris,Small Business,East,New York,Furniture,Desks,Standing Desk,4,0.05,2110.61,227.82
ORD-00812,2025-06-29,CUST-0100,Amelia Lewis,Small Business,West,Colorado,Furniture,Desks,Standing Desk,2,0,1038.12,156.37
ORD-00354,2025-06-30,CUST-0076,Ava Thomas,Small Business,South,Florida,Technology,Accessories,Wireless Keyboard,4,0,237.96,61.03
ORD-00406,2025-07-01,CUST-0003,Henry Thomas,Corporate,Central,Ohio,Office Supplies,Storage,File Storage Box,1,0.15,30.71,2.08
ORD-00936,2025-07-01,CUST-0159,Liam Robinson,Consumer,East,Massachusetts,Technology,Phones,Smartphone,4,0.2,2121.17,-180.83
ORD-00940,2025-07-01,CUST-0100,Amelia Wilson,Home Office,South,North Carolina,Technology,Accessories,Wireless Mouse,7,0.15,221.7,27.0
ORD-00984,2025-07-02,CUST-0085,Ava Lewis,Consumer,East,Maryland,Technology,Accessories,Wireless Keyboard,4,0.2,184.59,-7.12
ORD-00048,2025-07-06,CUST-0011,Emma Taylor,Corporate,West,California,Furniture,Bookcases,Office Bookcase,1,0,197.51,42.69
ORD-00348,2025-07-07,CUST-0206,Evelyn Thompson,Home Office,South,Florida,Technology,Monitors,27-inch Monitor,5,0,1576.48,305.44
ORD-00670,2025-07-07,CUST-0143,Harper Johnson,Consumer,East,Pennsylvania,Office Supplies,Paper,Printer Paper Case,3,0.2,95.38,4.98
ORD-00935,2025-07-07,CUST-0065,Amelia White,Consumer,East,New York,Furniture,Chairs,Ergonomic Office Chair,6,0,1833.95,353.96
ORD-00663,2025-07-08,CUST-0005,Noah Robinson,Corporate,South,South Carolina,Furniture,Chairs,Ergonomic Office Chair,1,0.1,298.61,9.02
ORD-00949,2025-07-08,CUST-0213,Sophia Clark,Corporate,South,Georgia,Technology,Laptops,Business Laptop,6,0,5741.14,977.48
ORD-00268,2025-07-11,CUST-0047,Emma Jackson,Corporate,West,Arizona,Office Supplies,Storage,File Storage Box,8,0,288.36,76.4
ORD-00824,2025-07-11,CUST-0234,Lucas Smith,Corporate,South,North Carolina,Technology,Phones,Smartphone,5,0,3308.88,439.3
ORD-00137,2025-07-12,CUST-0115,Jack Martin,Corporate,West,Oregon,Technology,Accessories,Wireless Keyboard,5,0,249.62,51.57
ORD-00133,2025-07-13,CUST-0179,Benjamin Miller,Corporate,East,New York,Office Supplies,Paper,Printer Paper Case,6,0.2,212.4,8.92
ORD-00485,2025-07-15,CUST-0152,Henry Martin,Small Business,East,Maryland,Technology,Accessories,Wireless Mouse,3,0.05,98.12,21.88
ORD-00723,2025-07-15,CUST-0216,Ethan Miller,Consumer,West,California,Technology,Phones,Smartphone,4,0.15,2511.68,153.75
ORD-00758,2025-07-15,CUST-0139,Lucas Taylor,Corporate,South,Georgia,Furniture,Desks,Standing Desk,8,0,4667.65,669.32
ORD-00329,2025-07-16,CUST-0078,Evelyn Robinson,Corporate,West,California,Office Supplies,Writing,Pen Set,1,0.2,13.03,1.34
ORD-00383,2025-07-16,CUST-0247,Sophia Taylor,Corporate,South,North Carolina,Technology,Phones,Smartphone,5,0.15,3049.9,-155.61
ORD-00263,2025-07-17,CUST-0004,Liam Taylor,Corporate,West,Oregon,Furniture,Bookcases,Office Bookcase,4,0,843.99,120.34
ORD-00345,2025-07-17,CUST-0048,Evelyn Brown,Corporate,Central,Michigan,Furniture,Chairs,Ergonomic Office Chair,6,0,2128.79,276.31
ORD-00075,2025-07-19,CUST-0062,Luna Harris,Corporate,West,Arizona,Office Supplies,Paper,Printer Paper Case,7,0.05,316.13,82.88
ORD-00600,2025-07-19,CUST-0176,Noah Robinson,Corporate,South,South Carolina,Technology,Monitors,27-inch Monitor,7,0,2062.93,497.75
ORD-00059,2025-07-20,CUST-0027,Emma Clark,Small Business,Central,Texas,Technology,Laptops,Business Laptop,5,0.15,4099.84,124.4
ORD-00448,2025-07-24,CUST-0196,Isabella Martin,Home Office,East,Massachusetts,Technology,Phones,Smartphone,2,0,1255.48,232.81
ORD-00892,2025-07-25,CUST-0020,Benjamin Johnson,Corporate,Central,Texas,Office Supplies,Paper,Printer Paper Case,4,0.15,150.61,15.89
ORD-00165,2025-07-27,CUST-0102,James Wilson,Small Business,Central,Michigan,Office Supplies,Paper,Printer Paper Case,5,0,191.71,52.56
ORD-00009,2025-07-28,CUST-0057,Ava Martinez,Home Office,East,Pennsylvania,Furniture,Bookcases,Office Bookcase,5,0.15,926.27,-32.29
ORD-00396,2025-07-29,CUST-0066,Benjamin Davis,Home Office,West,Arizona,Technology,Monitors,27-inch Monitor,1,0.05,241.19,32.44
ORD-00216,2025-07-30,CUST-0026,Sophia Taylor,Corporate,East,Maryland,Technology,Laptops,Business Laptop,7,0.2,4614.97,-489.25
ORD-00385,2025-07-30,CUST-0175,Harper Clark,Consumer,Central,Michigan,Office Supplies,Binders,Premium Binder Pack,8,0.2,145.26,18.75
ORD-00970,2025-07-31,CUST-0037,Liam Moore,Home Office,West,Arizona,Technology,Laptops,Business Laptop,7,0,5754.58,898.04
ORD-00227,2025-08-01,CUST-0138,Mason Miller,Home Office,West,Washington,Technology,Phones,Smartphone,1,0.2,564.45,-28.4
ORD-00471,2025-08-01,CUST-0205,James Brown,Corporate,South,Virginia,Technology,Monitors,27-inch Monitor,6,0.1,1549.33,200.17
ORD-00364,2025-08-02,CUST-0195,Benjamin Taylor,Consumer,West,Washington,Technology,Accessories,Wireless Keyboard,3,0.15,151.14,-3.16
ORD-00459,2025-08-02,CUST-0108,Mason Thomas,Home Office,South,South Carolina,Office Supplies,Paper,Printer Paper Case,3,0,140.44,42.71
ORD-00140,2025-08-03,CUST-0114,Olivia Clark,Corporate,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,1,0.1,19.9,3.71
ORD-00283,2025-08-08,CUST-0211,Jack Garcia,Corporate,South,North Carolina,Office Supplies,Binders,Premium Binder Pack,8,0,171.79,46.02
ORD-00773,2025-08-09,CUST-0099,Benjamin Martin,Small Business,South,Virginia,Furniture,Chairs,Ergonomic Office Chair,8,0,2775.0,453.32
ORD-00325,2025-08-13,CUST-0159,Noah Martin,Corporate,South,Virginia,Furniture,Bookcases,Office Bookcase,4,0.15,796.64,20.09
ORD-00378,2025-08-14,CUST-0169,Noah Taylor,Home Office,West,Arizona,Technology,Monitors,27-inch Monitor,6,0.2,1438.73,-16.32
ORD-00635,2025-08-15,CUST-0157,Benjamin Taylor,Consumer,West,Colorado,Furniture,Bookcases,Office Bookcase,5,0,1062.21,194.59
ORD-00033,2025-08-17,CUST-0081,Henry Lewis,Consumer,South,Georgia,Technology,Accessories,Wireless Keyboard,5,0,250.05,61.4
ORD-00654,2025-08-19,CUST-0109,Henry Brown,Consumer,South,Georgia,Office Supplies,Writing,Pen Set,4,0.2,62.8,4.94
ORD-00023,2025-08-20,CUST-0102,Ava Thomas,Home Office,South,Florida,Furniture,Desks,Standing Desk,6,0,2917.67,354.44
ORD-00808,2025-08-21,CUST-0031,Liam Clark,Corporate,East,Massachusetts,Technology,Accessories,Wireless Mouse,7,0,274.29,73.19
ORD-00530,2025-08-22,CUST-0117,Ethan Harris,Small Business,East,New York,Office Supplies,Storage,File Storage Box,8,0,286.83,89.92
ORD-00634,2025-08-22,CUST-0086,Emma Davis,Home Office,West,California,Office Supplies,Storage,File Storage Box,4,0,122.83,32.58
ORD-00669,2025-08-23,CUST-0146,Henry Thompson,Consumer,South,Georgia,Office Supplies,Writing,Pen Set,2,0,39.1,11.39
ORD-00880,2025-08-23,CUST-0136,James Harris,Consumer,South,Virginia,Technology,Monitors,27-inch Monitor,7,0,2044.37,501.96
ORD-00689,2025-08-24,CUST-0203,Mia Clark,Corporate,West,Oregon,Office Supplies,Paper,Printer Paper Case,4,0,152.5,37.53
ORD-00230,2025-08-25,CUST-0036,Mia Moore,Consumer,East,Pennsylvania,Furniture,Bookcases,Office Bookcase,6,0.2,1080.48,-98.32
ORD-00312,2025-08-25,CUST-0117,Evelyn Lewis,Small Business,South,Florida,Office Supplies,Writing,Pen Set,5,0,80.79,29.52
ORD-00461,2025-08-25,CUST-0063,Daniel Anderson,Corporate,West,Washington,Technology,Accessories,Wireless Mouse,8,0.05,263.54,55.77
ORD-00942,2025-08-25,CUST-0138,Luna Johnson,Consumer,East,Pennsylvania,Technology,Phones,Smartphone,1,0,644.49,124.19
ORD-00058,2025-08-26,CUST-0078,Emma Robinson,Corporate,West,Arizona,Furniture,Bookcases,Office Bookcase,5,0,1160.05,188.48
ORD-00275,2025-08-26,CUST-0187,Emma Clark,Home Office,Central,Illinois,Furniture,Desks,Standing Desk,3,0.05,1426.93,72.5
ORD-00908,2025-08-26,CUST-0088,Jack Davis,Home Office,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,7,0,161.87,49.66
ORD-00404,2025-08-28,CUST-0164,Daniel Thomas,Small Business,East,Maryland,Technology,Accessories,Wireless Keyboard,8,0.15,404.75,8.17
ORD-00545,2025-08-30,CUST-0044,Sophia Taylor,Home Office,Central,Ohio,Office Supplies,Storage,File Storage Box,8,0.05,233.98,60.15
ORD-00438,2025-08-31,CUST-0206,Harper Lewis,Corporate,East,Massachusetts,Office Supplies,Paper,Printer Paper Case,1,0.2,32.33,0.55
ORD-00575,2025-09-01,CUST-0196,Luna Clark,Small Business,East,Massachusetts,Technology,Accessories,Wireless Mouse,7,0,231.0,56.58
ORD-00372,2025-09-02,CUST-0134,Evelyn Martin,Corporate,East,Massachusetts,Office Supplies,Storage,File Storage Box,2,0,62.86,14.55
ORD-00231,2025-09-03,CUST-0244,Evelyn Davis,Corporate,Central,Tennessee,Technology,Monitors,27-inch Monitor,3,0,961.24,203.35
ORD-00841,2025-09-03,CUST-0238,Liam Taylor,Small Business,South,North Carolina,Technology,Accessories,Wireless Mouse,1,0.2,31.52,1.12
ORD-00051,2025-09-06,CUST-0110,James Brown,Small Business,South,Georgia,Furniture,Desks,Standing Desk,2,0.2,953.17,-116.92
ORD-00595,2025-09-08,CUST-0172,Olivia Harris,Corporate,South,North Carolina,Office Supplies,Paper,Printer Paper Case,5,0.2,150.72,6.95
ORD-00707,2025-09-10,CUST-0003,Mason Thomas,Small Business,Central,Illinois,Furniture,Bookcases,Office Bookcase,3,0.2,545.9,-20.01
ORD-00741,2025-09-12,CUST-0235,Mia Smith,Consumer,Central,Michigan,Office Supplies,Writing,Pen Set,8,0,139.68,41.57
ORD-00243,2025-09-13,CUST-0204,Lucas Garcia,Home Office,Central,Illinois,Office Supplies,Writing,Pen Set,4,0.15,60.33,10.4
ORD-00846,2025-09-13,CUST-0004,Ava Thomas,Consumer,East,Pennsylvania,Furniture,Chairs,Ergonomic Office Chair,2,0,671.49,79.75
ORD-00879,2025-09-13,CUST-0210,Olivia Thompson,Corporate,Central,Tennessee,Technology,Phones,Smartphone,7,0.05,4036.89,606.43
ORD-00961,2025-09-13,CUST-0215,Luna Thomas,Corporate,South,Virginia,Technology,Laptops,Business Laptop,8,0.15,5904.85,26.78
ORD-00551,2025-09-14,CUST-0051,Emma Brown,Home Office,South,Georgia,Technology,Laptops,Business Laptop,4,0.1,3127.74,256.98
ORD-00248,2025-09-15,CUST-0004,Ava Smith,Corporate,South,Florida,Furniture,Chairs,Ergonomic Office Chair,1,0,344.45,43.33
ORD-00687,2025-09-17,CUST-0218,Amelia Harris,Consumer,West,California,Technology,Monitors,27-inch Monitor,7,0,1778.69,292.95
ORD-00377,2025-09-18,CUST-0143,Benjamin Miller,Small Business,West,Oregon,Office Supplies,Paper,Printer Paper Case,5,0.15,176.24,26.68
ORD-00490,2025-09-18,CUST-0141,Liam Smith,Small Business,South,Virginia,Technology,Laptops,Business Laptop,7,0.2,4352.73,-96.07
ORD-00399,2025-09-19,CUST-0081,Isabella Thomas,Small Business,Central,Michigan,Furniture,Desks,Standing Desk,7,0.2,3275.74,-126.34
ORD-00479,2025-09-19,CUST-0173,Liam Davis,Home Office,East,New York,Technology,Monitors,27-inch Monitor,6,0.1,1511.67,173.18
ORD-00523,2025-09-19,CUST-0002,Ethan Brown,Small Business,East,New York,Furniture,Desks,Standing Desk,7,0.2,2686.59,-425.26
ORD-00310,2025-09-21,CUST-0002,Liam Robinson,Corporate,West,California,Technology,Accessories,Wireless Keyboard,7,0.15,325.92,20.97
ORD-00701,2025-09-21,CUST-0131,James Garcia,Home Office,South,Florida,Furniture,Desks,Standing Desk,2,0,1058.02,167.23
ORD-00998,2025-09-21,CUST-0053,Jack White,Small Business,Central,Tennessee,Office Supplies,Paper,Printer Paper Case,6,0.1,239.4,47.55
ORD-00794,2025-09-22,CUST-0185,Ethan Harris,Small Business,South,Georgia,Technology,Laptops,Business Laptop,8,0,6531.77,1120.03
ORD-00150,2025-09-24,CUST-0078,Benjamin Taylor,Home Office,East,Maryland,Office Supplies,Binders,Premium Binder Pack,1,0.05,25.54,6.68
ORD-00317,2025-09-24,CUST-0052,Sophia Martinez,Corporate,South,Virginia,Furniture,Bookcases,Office Bookcase,2,0,382.53,56.57
ORD-00641,2025-09-24,CUST-0201,James Johnson,Small Business,Central,Michigan,Technology,Phones,Smartphone,4,0,2682.51,561.8
ORD-00307,2025-09-27,CUST-0098,Evelyn Thomas,Home Office,South,Virginia,Furniture,Chairs,Ergonomic Office Chair,2,0.05,691.69,92.04
ORD-00390,2025-09-27,CUST-0071,Benjamin Miller,Small Business,South,Florida,Office Supplies,Paper,Printer Paper Case,6,0.05,268.72,60.54
ORD-00621,2025-09-29,CUST-0205,Luna Wilson,Corporate,Central,Texas,Furniture,Desks,Standing Desk,8,0,4724.94,858.14
ORD-00210,2025-10-02,CUST-0002,Amelia Jackson,Home Office,Central,Illinois,Furniture,Bookcases,Office Bookcase,8,0.1,1582.31,54.94
ORD-00408,2025-10-02,CUST-0176,Sophia Thomas,Small Business,Central,Texas,Office Supplies,Binders,Premium Binder Pack,4,0.1,93.87,18.59
ORD-00934,2025-10-02,CUST-0077,Noah Davis,Home Office,South,Florida,Office Supplies,Binders,Premium Binder Pack,7,0.2,120.84,19.46
ORD-00684,2025-10-03,CUST-0161,Isabella Anderson,Corporate,Central,Ohio,Technology,Phones,Smartphone,2,0,1312.47,227.49
ORD-00822,2025-10-04,CUST-0189,Isabella Brown,Corporate,South,Georgia,Technology,Accessories,Wireless Keyboard,1,0.2,50.2,-4.28
ORD-00350,2025-10-06,CUST-0213,Henry Brown,Corporate,South,South Carolina,Furniture,Desks,Standing Desk,4,0.2,1772.26,-251.27
ORD-00712,2025-10-06,CUST-0049,Benjamin Davis,Small Business,East,Massachusetts,Furniture,Chairs,Ergonomic Office Chair,7,0.05,2021.06,215.01
ORD-00932,2025-10-06,CUST-0199,Henry Clark,Consumer,South,Virginia,Technology,Laptops,Business Laptop,2,0,1511.26,212.29
ORD-00352,2025-10-07,CUST-0002,Jack Brown,Consumer,West,Colorado,Office Supplies,Storage,File Storage Box,7,0.05,205.44,38.82
ORD-00760,2025-10-10,CUST-0148,Jack Brown,Small Business,South,South Carolina,Office Supplies,Writing,Pen Set,8,0,157.65,47.32
ORD-00803,2025-10-11,CUST-0050,Ava Martin,Consumer,East,Maryland,Furniture,Desks,Standing Desk,3,0,1423.54,177.44
ORD-00132,2025-10-12,CUST-0089,Lucas Davis,Small Business,West,Colorado,Technology,Laptops,Business Laptop,7,0,5643.49,1190.59
ORD-00148,2025-10-12,CUST-0165,Ethan Clark,Corporate,South,Georgia,Technology,Accessories,Wireless Mouse,5,0,183.53,38.25
ORD-00225,2025-10-12,CUST-0216,Harper Lewis,Consumer,West,Washington,Office Supplies,Storage,File Storage Box,3,0.1,79.92,11.95
ORD-00616,2025-10-13,CUST-0121,Sophia Miller,Home Office,East,Maryland,Furniture,Desks,Standing Desk,8,0,3872.99,451.14
ORD-00747,2025-10-13,CUST-0102,Mason Smith,Corporate,West,California,Technology,Phones,Smartphone,6,0.2,2865.82,-132.25
ORD-00922,2025-10-13,CUST-0131,Daniel Moore,Home Office,South,Florida,Technology,Accessories,Wireless Keyboard,1,0,50.5,10.18
ORD-00931,2025-10-14,CUST-0052,Ethan Martin,Corporate,West,Colorado,Technology,Accessories,Wireless Keyboard,4,0,208.6,42.92
ORD-00244,2025-10-15,CUST-0082,Ava Harris,Home Office,South,South Carolina,Office Supplies,Storage,File Storage Box,2,0.1,64.51,11.73
ORD-00591,2025-10-15,CUST-0119,Ava Taylor,Corporate,East,New Jersey,Technology,Monitors,27-inch Monitor,7,0.1,1898.39,179.33
ORD-00093,2025-10-16,CUST-0145,Mia Brown,Corporate,South,South Carolina,Furniture,Desks,Standing Desk,1,0,568.07,63.25
ORD-00907,2025-10-16,CUST-0116,Evelyn Miller,Small Business,South,South Carolina,Office Supplies,Binders,Premium Binder Pack,2,0,53.61,18.28
ORD-00681,2025-10-18,CUST-0071,Noah Martinez,Home Office,West,California,Office Supplies,Binders,Premium Binder Pack,1,0.2,21.76,3.0
ORD-00423,2025-10-19,CUST-0013,James Taylor,Consumer,South,North Carolina,Furniture,Chairs,Ergonomic Office Chair,7,0.15,1957.49,-25.51
ORD-00761,2025-10-19,CUST-0029,Olivia Jackson,Corporate,West,Colorado,Furniture,Desks,Standing Desk,7,0.2,2746.04,-178.23
ORD-00815,2025-10-19,CUST-0162,Jack White,Small Business,East,Massachusetts,Technology,Laptops,Business Laptop,4,0.2,2547.8,62.26
ORD-00958,2025-10-19,CUST-0086,Henry White,Home Office,Central,Michigan,Technology,Phones,Smartphone,7,0,4179.77,798.06
ORD-00850,2025-10-21,CUST-0040,Noah Thomas,Home Office,Central,Texas,Furniture,Chairs,Ergonomic Office Chair,1,0.15,302.07,-6.8
ORD-00527,2025-10-22,CUST-0228,Harper Johnson,Consumer,East,New York,Technology,Laptops,Business Laptop,6,0,4776.61,933.89
ORD-00169,2025-10-23,CUST-0186,Liam Miller,Home Office,Central,Ohio,Technology,Monitors,27-inch Monitor,1,0.2,202.53,-4.2
ORD-00470,2025-10-23,CUST-0230,Isabella Thompson,Home Office,West,Colorado,Technology,Laptops,Business Laptop,3,0.05,2233.43,366.4
ORD-00718,2025-10-23,CUST-0157,Ethan Martin,Corporate,South,North Carolina,Technology,Monitors,27-inch Monitor,8,0,2394.75,447.27
ORD-00536,2025-10-25,CUST-0220,Luna Clark,Consumer,Central,Ohio,Technology,Accessories,Wireless Mouse,2,0,70.67,18.61
ORD-00735,2025-10-25,CUST-0063,Mia Robinson,Consumer,South,Virginia,Office Supplies,Binders,Premium Binder Pack,5,0.2,85.09,2.4
ORD-00141,2025-10-27,CUST-0133,Amelia Robinson,Consumer,Central,Michigan,Office Supplies,Paper,Printer Paper Case,5,0,239.26,61.43
ORD-00780,2025-10-27,CUST-0241,Ava Robinson,Corporate,Central,Ohio,Office Supplies,Binders,Premium Binder Pack,3,0.05,68.61,17.33
ORD-00671,2025-10-30,CUST-0065,Amelia White,Corporate,West,Oregon,Technology,Monitors,27-inch Monitor,3,0,752.85,138.97
ORD-00776,2025-10-30,CUST-0032,Evelyn Thomas,Small Business,East,Maryland,Technology,Accessories,Wireless Mouse,3,0,108.35,22.01
ORD-00442,2025-11-01,CUST-0169,James Davis,Consumer,Central,Texas,Office Supplies,Storage,File Storage Box,1,0,31.52,9.67
ORD-00120,2025-11-02,CUST-0097,Isabella Wilson,Consumer,East,Massachusetts,Technology,Monitors,27-inch Monitor,7,0,2039.7,383.18
ORD-00426,2025-11-03,CUST-0107,Noah Clark,Small Business,East,Pennsylvania,Office Supplies,Writing,Pen Set,4,0.1,67.96,17.44
ORD-00585,2025-11-04,CUST-0121,Luna Smith,Small Business,Central,Texas,Office Supplies,Storage,File Storage Box,7,0.1,205.43,26.0
ORD-00214,2025-11-05,CUST-0154,Benjamin Clark,Home Office,Central,Illinois,Technology,Monitors,27-inch Monitor,3,0.15,709.89,33.0
ORD-00526,2025-11-06,CUST-0217,Benjamin Garcia,Corporate,East,New Jersey,Furniture,Desks,Standing Desk,4,0,1860.2,211.0
ORD-00871,2025-11-06,CUST-0149,Noah Davis,Home Office,East,New Jersey,Technology,Monitors,27-inch Monitor,1,0,252.67,40.95
ORD-00874,2025-11-06,CUST-0158,Jack Robinson,Consumer,Central,Texas,Technology,Accessories,Wireless Keyboard,1,0,62.89,14.06
ORD-00186,2025-11-07,CUST-0226,Ethan Martin,Home Office,East,Massachusetts,Technology,Accessories,Wireless Keyboard,4,0.05,200.88,44.9
ORD-00911,2025-11-07,CUST-0220,Evelyn Robinson,Corporate,South,Florida,Office Supplies,Paper,Printer Paper Case,1,0,39.81,10.57
ORD-00953,2025-11-07,CUST-0113,Emma Thompson,Consumer,South,Georgia,Furniture,Chairs,Ergonomic Office Chair,6,0.2,1484.21,-44.24
ORD-00315,2025-11-08,CUST-0114,Amelia Davis,Small Business,South,Virginia,Technology,Laptops,Business Laptop,2,0.15,1597.81,41.67
ORD-00716,2025-11-11,CUST-0129,Harper Anderson,Corporate,Central,Michigan,Furniture,Bookcases,Office Bookcase,8,0,1752.24,320.44
ORD-00576,2025-11-13,CUST-0032,Sophia Garcia,Home Office,West,Arizona,Office Supplies,Storage,File Storage Box,7,0.05,216.65,49.07
ORD-00720,2025-11-13,CUST-0106,Daniel Davis,Small Business,Central,Tennessee,Technology,Monitors,27-inch Monitor,2,0.15,512.25,20.79
ORD-00923,2025-11-14,CUST-0179,Noah Thompson,Home Office,West,Arizona,Technology,Monitors,27-inch Monitor,2,0.1,510.6,38.37
ORD-00286,2025-11-15,CUST-0142,Liam Harris,Home Office,East,New York,Technology,Phones,Smartphone,6,0.2,3201.72,-331.09
ORD-00319,2025-11-16,CUST-0186,Noah Anderson,Corporate,South,North Carolina,Furniture,Chairs,Ergonomic Office Chair,8,0,2954.51,344.95
ORD-00486,2025-11-16,CUST-0152,Jack Thompson,Small Business,East,Pennsylvania,Furniture,Desks,Standing Desk,2,0.15,1000.1,-27.88
ORD-00642,2025-11-16,CUST-0247,Noah Davis,Consumer,East,Maryland,Furniture,Chairs,Ergonomic Office Chair,2,0.15,493.72,-11.48
ORD-00187,2025-11-18,CUST-0077,Amelia Miller,Home Office,South,Georgia,Furniture,Desks,Standing Desk,7,0.2,2974.91,-317.76
ORD-00613,2025-11-18,CUST-0067,Ethan Martinez,Home Office,West,Arizona,Office Supplies,Binders,Premium Binder Pack,6,0,164.36,51.32
ORD-00160,2025-11-20,CUST-0177,Emma Lewis,Home Office,South,Georgia,Office Supplies,Paper,Printer Paper Case,2,0.05,82.8,19.99
ORD-00398,2025-11-20,CUST-0074,Harper Wilson,Corporate,Central,Ohio,Office Supplies,Paper,Printer Paper Case,8,0.2,290.0,2.19
ORD-00067,2025-11-21,CUST-0194,Ethan Garcia,Home Office,South,North Carolina,Technology,Accessories,Wireless Mouse,1,0.2,29.72,0.34
ORD-00369,2025-11-22,CUST-0006,Lucas Johnson,Corporate,Central,Texas,Office Supplies,Storage,File Storage Box,8,0.05,227.85,59.28
ORD-00326,2025-11-23,CUST-0014,Emma Miller,Home Office,West,Arizona,Furniture,Desks,Standing Desk,7,0,4027.8,760.86
ORD-00574,2025-11-23,CUST-0027,Ethan Brown,Small Business,West,Oregon,Furniture,Desks,Standing Desk,2,0,955.46,146.33
ORD-00506,2025-11-24,CUST-0004,Henry Davis,Consumer,East,Maryland,Office Supplies,Paper,Printer Paper Case,3,0,129.51,40.78
ORD-00529,2025-11-24,CUST-0189,Henry Moore,Home Office,West,Washington,Furniture,Bookcases,Office Bookcase,6,0,1373.81,190.72
ORD-00139,2025-11-26,CUST-0009,Ava Brown,Corporate,Central,Tennessee,Furniture,Bookcases,Office Bookcase,3,0,578.69,115.92
ORD-00770,2025-11-26,CUST-0014,Noah Martinez,Small Business,East,New Jersey,Office Supplies,Binders,Premium Binder Pack,3,0,65.23,18.01
ORD-00205,2025-11-27,CUST-0019,Olivia Anderson,Corporate,West,Colorado,Technology,Accessories,Wireless Keyboard,7,0,419.07,84.73
ORD-00541,2025-11-27,CUST-0129,Evelyn Davis,Home Office,Central,Ohio,Office Supplies,Writing,Pen Set,7,0,112.73,36.15
ORD-00168,2025-11-28,CUST-0168,Benjamin Garcia,Corporate,Central,Michigan,Technology,Phones,Smartphone,3,0,2223.82,298.47
ORD-00292,2025-11-28,CUST-0013,Benjamin Anderson,Small Business,East,Maryland,Furniture,Chairs,Ergonomic Office Chair,7,0,2245.12,386.49
ORD-00753,2025-11-29,CUST-0097,Jack Johnson,Small Business,West,Arizona,Office Supplies,Paper,Printer Paper Case,6,0,277.34,83.16
ORD-00627,2025-12-01,CUST-0142,Olivia Johnson,Consumer,Central,Illinois,Technology,Accessories,Wireless Keyboard,5,0.2,208.37,4.13
ORD-00956,2025-12-01,CUST-0244,Sophia Anderson,Consumer,South,North Carolina,Technology,Accessories,Wireless Keyboard,8,0.1,382.41,33.39
ORD-00092,2025-12-03,CUST-0071,Mia Davis,Home Office,East,Massachusetts,Technology,Phones,Smartphone,6,0.1,3943.34,26.66
ORD-00264,2025-12-03,CUST-0017,Mia Thompson,Corporate,East,New Jersey,Office Supplies,Paper,Printer Paper Case,2,0.1,78.49,8.77
ORD-00755,2025-12-03,CUST-0246,Isabella Smith,Small Business,Central,Michigan,Furniture,Chairs,Ergonomic Office Chair,8,0.1,2320.21,249.38
ORD-00064,2025-12-04,CUST-0240,Mia Martin,Consumer,Central,Michigan,Technology,Phones,Smartphone,4,0,2841.06,509.99
ORD-00151,2025-12-06,CUST-0156,Ava Jackson,Small Business,Central,Michigan,Technology,Phones,Smartphone,1,0,649.15,89.82
ORD-00514,2025-12-06,CUST-0175,Mason Harris,Consumer,East,New York,Office Supplies,Binders,Premium Binder Pack,8,0,198.37,57.98
ORD-00656,2025-12-06,CUST-0033,Benjamin Thompson,Corporate,West,Colorado,Office Supplies,Storage,File Storage Box,8,0.15,248.67,12.15
ORD-00611,2025-12-10,CUST-0153,Sophia Brown,Consumer,West,Washington,Office Supplies,Paper,Printer Paper Case,7,0.15,234.23,28.95
ORD-00693,2025-12-10,CUST-0108,Isabella Miller,Consumer,West,Colorado,Furniture,Chairs,Ergonomic Office Chair,6,0.2,1616.43,-178.0
ORD-00239,2025-12-11,CUST-0027,Noah Jackson,Small Business,Central,Texas,Office Supplies,Binders,Premium Binder Pack,3,0.05,61.5,16.87
ORD-00440,2025-12-11,CUST-0138,Mia Moore,Small Business,Central,Texas,Office Supplies,Paper,Printer Paper Case,2,0,84.13,21.77
ORD-00316,2025-12-12,CUST-0160,Jack Wilson,Home Office,West,Washington,Technology,Accessories,Wireless Mouse,1,0,34.78,8.58
